county_fips,bea_county_name,state_name,population_start,income_index_start,pcpi_start,income_index_end,pcpi_end,population_end,income_index_volatility,income_index_change,income_index_ratio,population_change_pct,rank_start,rank_end,rank_gain,period,high_volatility
16007,"Bear Lake, ID",Idaho,5787.0,71.80646559866317,4385.909090909091,72.7617826383961,48457.0,6779.0,6.445204373369502,0.9553170397329325,1.0133040532181647,17.14186970796614,2180.0,1990.0,190.0,1969-1979 avg vs 2020-2024 avg,False
18029,"Dearborn, IN",Indiana,29397.0,86.36827920575625,5271.454545454545,87.31282872935482,58196.6,51435.0,4.906063416772719,0.9445495235985675,1.010936301293538,74.96683335034187,1241.0,915.0,326.0,1969-1979 avg vs 2020-2024 avg,False
37091,"Hertford, NC",North Carolina,23394.0,66.5469453400756,4092.818181818182,67.4828412006926,45020.8,19169.0,2.696286835283214,0.9358958606170091,1.0140636937703795,-18.06018637257416,2493.0,2428.0,65.0,1969-1979 avg vs 2020-2024 avg,False
13159,"Jasper, GA",Georgia,5801.0,69.84194556562228,4264.272727272727,70.77071062985654,47149.6,17219.0,3.7087508802721887,0.9287650642342555,1.0132980983950626,196.82813308050336,2295.0,2164.0,131.0,1969-1979 avg vs 2020-2024 avg,False
55001,"Adams, WI",Wisconsin,8875.0,68.32656938326951,4201.272727272727,69.2481339528219,46037.0,21352.0,3.913429026192902,0.9215645695523875,1.0134876458436393,140.58591549295775,2377.0,2287.0,90.0,1969-1979 avg vs 2020-2024 avg,False
01069,"Houston, AL",Alabama,56313.0,78.29265454744055,4782.636363636364,79.17943348889732,52760.4,109366.0,3.54861648170488,0.8867789414567682,1.011326464105511,94.21092820485501,1769.0,1430.0,339.0,1969-1979 avg vs 2020-2024 avg,False
31087,"Hitchcock, NE",Nebraska,4103.0,89.63419788390199,5417.818181818182,90.49069907521259,60336.6,2460.0,10.855355123898033,0.8565011913105991,1.0095555180001718,-40.04387033877651,1024.0,767.0,257.0,1969-1979 avg vs 2020-2024 avg,True
05033,"Crawford, AR",Arkansas,25317.0,62.40712748830146,3833.181818181818,63.25629263016408,42121.4,62258.0,2.1242209215096017,0.8491651418626205,1.0136068615242995,145.91381285302364,2692.0,2734.0,-42.0,1969-1979 avg vs 2020-2024 avg,False
40119,"Payne, OK",Oklahoma,48910.0,66.76834658792357,4115.545454545455,67.5962954500286,45018.4,84199.0,3.969988904045102,0.8279488621050319,1.0124003199781912,72.15088938867306,2481.0,2416.0,65.0,1969-1979 avg vs 2020-2024 avg,False
05087,"Madison, AR",Arkansas,9418.0,63.85899216005935,3921.4545454545455,64.67963618734088,43197.0,17865.0,3.7864901745658877,0.8206440272815243,1.0128508765879771,89.68995540454449,2628.0,2634.0,-6.0,1969-1979 avg vs 2020-2024 avg,False
01075,"Lamar, AL",Alabama,15128.0,60.401002303880084,3760.090909090909,61.2163384529512,40790.0,13543.0,4.377323567072761,0.8153361490711148,1.0134987188618017,-10.477260708619774,2769.0,2840.0,-71.0,1969-1979 avg vs 2020-2024 avg,False
47171,"Unicoi, TN",Tennessee,15276.0,65.45449854952548,3983.0,66.24180351848743,44164.8,17872.0,4.268844479191341,0.7873049689619478,1.0120282789786594,16.993977481015964,2555.0,2513.0,42.0,1969-1979 avg vs 2020-2024 avg,False
13183,"Long, GA",Georgia,3785.0,58.78188667674471,3609.181818181818,59.556919029914454,39623.4,20439.0,3.8352807613593605,0.7750323531697418,1.0131848839325595,440.00000000000006,2824.0,2917.0,-93.0,1969-1979 avg vs 2020-2024 avg,False
24027,"Howard, MD",Maryland,60092.0,134.8625941203559,8236.0,135.63051718721766,90413.8,339668.0,7.692580520759145,0.7679230668617549,1.0056941146050953,465.2466218465021,35.0,88.0,-53.0,1969-1979 avg vs 2020-2024 avg,False
27109,"Olmsted, MN",Minnesota,82293.0,102.14829544367518,6260.0,102.91618460540656,68579.0,166424.0,3.402303883144043,0.7678891617313752,1.007517395746998,102.23348279926606,349.0,382.0,-33.0,1969-1979 avg vs 2020-2024 avg,False
21027,"Breckinridge, KY",Kentucky,14772.0,62.291105136816434,3801.5454545454545,63.05164230890915,41952.8,21221.0,2.5324725025588326,0.7605371720927181,1.0122094024567756,43.656918494448945,2697.0,2749.0,-52.0,1969-1979 avg vs 2020-2024 avg,False
20039,"Decatur, KS",Kansas,5065.0,94.6462100089666,5835.363636363636,95.40328197844474,63526.6,2716.0,12.714000402100226,0.7570719694781332,1.0079989676227543,-46.377097729516294,704.0,585.0,119.0,1969-1979 avg vs 2020-2024 avg,True
40033,"Cotton, OK",Oklahoma,6754.0,78.90136383310396,4805.454545454545,79.65693282985494,52999.6,5503.0,6.373943725060013,0.7555689967509807,1.0095761208684453,-18.522357121705657,1731.0,1390.0,341.0,1969-1979 avg vs 2020-2024 avg,False
05095,"Monroe, AR",Arkansas,15841.0,64.13854008602598,3986.3636363636365,64.88217732753263,43192.0,6415.0,5.34662675604009,0.7436372415066472,1.0115942339895676,-59.50381920333312,2616.0,2614.0,2.0,1969-1979 avg vs 2020-2024 avg,False
42005,"Armstrong, PA",Pennsylvania,75918.0,83.25501504048344,5132.909090909091,83.9756521669761,55966.6,63679.0,4.062825124294362,0.7206371264926617,1.0086557803892324,-16.12134144735109,1428.0,1092.0,336.0,1969-1979 avg vs 2020-2024 avg,False
13123,"Gilmer, GA",Georgia,9022.0,66.88077313011871,4092.2727272727275,67.59772231174817,45139.0,33327.0,4.069358113695971,0.7169491816294595,1.0107198100152732,269.39702948348486,2476.0,2415.0,61.0,1969-1979 avg vs 2020-2024 avg,False
55033,"Dunn, WI",Wisconsin,28884.0,73.97120736756395,4535.090909090909,74.68150987317037,49740.8,46135.0,2.772944176497769,0.7103025056064212,1.009602418709714,59.72510732585514,2055.0,1802.0,253.0,1969-1979 avg vs 2020-2024 avg,False
31065,"Furnas, NE",Nebraska,6925.0,88.95089819123744,5430.454545454545,89.64922735177632,59703.2,4468.0,9.54391807566341,0.6983291605388757,1.0078507263528416,-35.48014440433212,1068.0,804.0,264.0,1969-1979 avg vs 2020-2024 avg,True
55053,"Jackson, WI",Wisconsin,15462.0,76.4468934902589,4698.727272727273,77.12254861020308,51247.2,21027.0,4.537529232413941,0.6756551199441816,1.0088382285936874,35.99146294140474,1893.0,1600.0,293.0,1969-1979 avg vs 2020-2024 avg,False
21089,"Greenup, KY",Kentucky,32765.0,72.77172869073564,4530.090909090909,73.4146949650065,48937.0,35273.0,4.060821996024467,0.6429662742708615,1.008835385469587,7.654509385014507,2125.0,1934.0,191.0,1969-1979 avg vs 2020-2024 avg,False
47081,"Hickman, TN",Tennessee,12097.0,64.52861197978403,3956.909090909091,65.1684215644712,43470.8,25859.0,2.4432778661393724,0.6398095846871712,1.0099151301268903,113.76374307679589,2600.0,2598.0,2.0,1969-1979 avg vs 2020-2024 avg,False
48307,"McCulloch, TX",Texas,9008.0,73.24074177691375,4496.454545454545,73.87410668296249,49251.0,7448.0,4.267348400506665,0.6333649060487403,1.0086477128805975,-17.317939609236234,2097.0,1892.0,205.0,1969-1979 avg vs 2020-2024 avg,False
26037,"Clinton, MI",Michigan,47353.0,85.75827695907252,5197.909090909091,86.38246300267261,57586.6,80050.0,4.40529614124224,0.6241860436000906,1.007278434988823,69.04947944164044,1284.0,966.0,318.0,1969-1979 avg vs 2020-2024 avg,False
46121,"Todd, SD",South Dakota,6058.0,54.914681130920705,3311.090909090909,55.52426444213118,37026.2,9172.0,6.063661646226625,0.6095833112104714,1.0111005526874894,51.40310333443381,2950.0,3015.0,-65.0,1969-1979 avg vs 2020-2024 avg,False
12017,"Citrus, FL",Florida,18357.0,68.942616301216,4136.636363636364,69.54876048179817,46344.8,170174.0,3.9443800673449187,0.606144180582163,1.0087920101252594,827.0251130358992,2343.0,2257.0,86.0,1969-1979 avg vs 2020-2024 avg,False
29023,"Butler, MO",Missouri,34187.0,65.95228861894603,4053.181818181818,66.55406375358677,44311.8,41814.0,4.502851117072564,0.6017751346407465,1.0091244010972482,22.309649866908465,2525.0,2497.0,28.0,1969-1979 avg vs 2020-2024 avg,False
31143,"Polk, NE",Nebraska,6584.0,103.36045268072915,6385.545454545455,103.93686031453379,69393.0,5269.0,12.061793195085203,0.5764076338046351,1.0055766748195762,-19.972660996354797,308.0,360.0,-52.0,1969-1979 avg vs 2020-2024 avg,True
47145,"Roane, TN",Tennessee,38992.0,76.42732365655513,4755.636363636364,77.00032858434422,51328.8,56742.0,3.9887152464945976,0.5730049277890856,1.007497383139622,45.52215839146492,1894.0,1609.0,285.0,1969-1979 avg vs 2020-2024 avg,False
26031,"Cheboygan, MI",Michigan,15583.0,74.04823826807045,4523.363636363636,74.61207832697474,49681.2,25964.0,2.4955027274165387,0.5638400589042902,1.0076144966050788,66.61746775332094,2049.0,1807.0,242.0,1969-1979 avg vs 2020-2024 avg,False
13103,"Effingham, GA",Georgia,13195.0,73.46524800073885,4509.181818181818,74.01355945530364,49292.8,73148.0,3.3022462556887957,0.5483114545647823,1.0074635486775907,454.36150056839716,2089.0,1875.0,214.0,1969-1979 avg vs 2020-2024 avg,False
22049,"Jackson, LA",Louisiana,15866.0,64.36522389778766,3953.181818181818,64.88974387095939,43233.4,14797.0,4.29152449141258,0.5245199731717349,1.0081491206183741,-6.737678053699736,2605.0,2612.0,-7.0,1969-1979 avg vs 2020-2024 avg,False
48007,"Aransas, TX",Texas,8661.0,94.89693313893957,5855.818181818182,95.41559311271365,63659.2,25595.0,9.07720065220204,0.5186599737740778,1.0054655082795427,195.5201477889389,683.0,584.0,99.0,1969-1979 avg vs 2020-2024 avg,True
22045,"Iberia, LA",Louisiana,57059.0,71.45313245793704,4462.272727272727,71.96191350262667,47963.2,67540.0,8.230987884025922,0.508781044689627,1.0071204862150605,18.368706076166784,2207.0,2063.0,144.0,1969-1979 avg vs 2020-2024 avg,False
36025,"Delaware, NY",New York,44598.0,72.50083605042867,4348.909090909091,73.0063994944655,48617.2,44191.0,2.510825185972394,0.5055634440368237,1.0069732084701088,-0.9125969774429366,2141.0,1968.0,173.0,1969-1979 avg vs 2020-2024 avg,False
55093,"Pierce, WI",Wisconsin,26277.0,86.48341027836328,5265.909090909091,86.98640352663543,57984.0,43380.0,2.174949045743076,0.5029932482721478,1.0058160663028108,65.08733873729878,1234.0,935.0,299.0,1969-1979 avg vs 2020-2024 avg,False
42003,"Allegheny, PA",Pennsylvania,1606592.0,107.2974216891299,6565.909090909091,107.79990470268592,71784.6,1231814.0,2.50872129453105,0.5024830135560165,1.0046830856291389,-23.32751563558141,222.0,298.0,-76.0,1969-1979 avg vs 2020-2024 avg,False
17013,"Calhoun, IL",Illinois,5717.0,84.19504650739272,5166.727272727273,84.69452416747718,56447.6,4224.0,4.552715953696695,0.4994776600844659,1.0059323877211779,-26.115095329718386,1369.0,1052.0,317.0,1969-1979 avg vs 2020-2024 avg,False
30093,"Silver Bow, MT",Montana,42497.0,85.01802626211577,5219.636363636364,85.47027554399355,56987.6,36134.0,10.184489279403422,0.45224928187778346,1.0053194516711488,-14.972821610937249,1334.0,1018.0,316.0,1969-1979 avg vs 2020-2024 avg,True
41067,"Washington, OR",Oregon,153814.0,112.7877995365871,6924.636363636364,113.23830806592616,75440.6,611272.0,4.548194838794853,0.4505085293390607,1.0039943019651953,297.40985866046003,151.0,226.0,-75.0,1969-1979 avg vs 2020-2024 avg,False
26153,"Schoolcraft, MI",Michigan,7943.0,71.67877451419686,4383.909090909091,72.12604880820426,47992.8,8178.0,2.6465682730560434,0.44727429400739993,1.006239982436067,2.9585798816567976,2191.0,2050.0,141.0,1969-1979 avg vs 2020-2024 avg,False
50009,"Essex, VT",Vermont,5475.0,70.47539132449135,4239.636363636364,70.85393334334843,47165.4,6037.0,3.407337122192939,0.3785420188570754,1.005371265228087,10.264840182648394,2261.0,2153.0,108.0,1969-1979 avg vs 2020-2024 avg,False
48215,"Hidalgo, TX",Texas,179187.0,50.58408895373812,3115.181818181818,50.95958046280967,33890.0,914820.0,2.265807413601454,0.3754915090715514,1.0074231149920474,410.53926903179365,3019.0,3061.0,-42.0,1969-1979 avg vs 2020-2024 avg,False
18083,"Knox, IN",Indiana,41582.0,82.32045048255847,5058.818181818182,82.69153075759814,55081.8,35872.0,2.6784700233456253,0.3710802750396738,1.0045077532115583,-13.73190322735799,1491.0,1192.0,299.0,1969-1979 avg vs 2020-2024 avg,False
48059,"Callahan, TX",Texas,8173.0,78.56104446318554,4823.909090909091,78.93088914193427,52536.4,14615.0,5.185294704324408,0.36984467874873417,1.0047077362740773,78.82050654594397,1753.0,1447.0,306.0,1969-1979 avg vs 2020-2024 avg,False
05147,"Woodruff, AR",Arkansas,11831.0,78.50489525433123,4861.727272727273,78.865500566753,52614.8,5808.0,9.880201077247108,0.3606053124217681,1.0045934118025828,-50.90862987067872,1757.0,1454.0,303.0,1969-1979 avg vs 2020-2024 avg,True
05021,"Clay, AR",Arkansas,19062.0,66.25644822607582,4081.4545454545455,66.60732371043332,44373.2,14112.0,3.8733030089688016,0.35087548435750193,1.0052957182848117,-25.96789423984891,2511.0,2493.0,18.0,1969-1979 avg vs 2020-2024 avg,False
28095,"Monroe, MS",Mississippi,34155.0,65.79323216627483,4021.909090909091,66.1411153848042,43999.0,33483.0,2.0139663321004817,0.3478832185293612,1.0052875228511373,-1.9675010979358754,2533.0,2520.0,13.0,1969-1979 avg vs 2020-2024 avg,False
30037,"Golden Valley, MT",Montana,959.0,89.02085252269067,5228.181818181818,89.36700771407183,59297.8,863.0,16.451327482213166,0.3461551913811576,1.0038884731113187,-10.010427528675702,1057.0,815.0,242.0,1969-1979 avg vs 2020-2024 avg,True
34005,"Burlington, NJ",New Jersey,313161.0,107.38195897916735,6534.818181818182,107.71422579431115,71762.8,475515.0,3.9158564893439647,0.33226681514379663,1.0030942517560912,51.84362037418453,221.0,299.0,-78.0,1969-1979 avg vs 2020-2024 avg,False
13027,"Brooks, GA",Georgia,13763.0,60.56627517523,3626.818181818182,60.888749822218564,40503.4,16344.0,6.445087838159614,0.3224746469885673,1.0053243268808523,18.75317881275884,2766.0,2851.0,-85.0,1969-1979 avg vs 2020-2024 avg,False
19011,"Benton, IA",Iowa,22564.0,95.78698825762494,5852.818181818182,96.10674032597498,63995.6,25799.0,6.791941124757307,0.31975206835004144,1.003338157657594,14.336996986349938,633.0,559.0,74.0,1969-1979 avg vs 2020-2024 avg,False
53031,"Jefferson, WA",Washington,10038.0,96.4545145583978,5888.090909090909,96.75650509757031,64581.8,33944.0,2.273476556288529,0.3019905391725075,1.003130911399587,238.15501095835825,596.0,533.0,63.0,1969-1979 avg vs 2020-2024 avg,False
01027,"Clay, AL",Alabama,13075.0,58.54511462846631,3603.090909090909,58.846784393706834,39185.8,14239.0,5.829258517456053,0.3016697652405256,1.005152774354529,8.902485659655834,2832.0,2935.0,-103.0,1969-1979 avg vs 2020-2024 avg,False
13083,"Dade, GA",Georgia,9801.0,63.470156064204026,3897.3636363636365,63.76455204582669,42509.8,16068.0,2.54346407557102,0.2943959816226638,1.0046383371316254,63.94245485154577,2645.0,2700.0,-55.0,1969-1979 avg vs 2020-2024 avg,False
45023,"Chester, SC",South Carolina,29894.0,65.05684975160828,3982.090909090909,65.35110283352037,43578.6,32323.0,2.0063146129043283,0.294253081912089,1.0045230146100768,8.125376329698275,2580.0,2583.0,-3.0,1969-1979 avg vs 2020-2024 avg,False
17059,"Gallatin, IL",Illinois,7463.0,80.67815245142276,4945.272727272727,80.96037160795512,54010.0,4690.0,6.6631360703998,0.2822191565323635,1.003498086507401,-37.15663942114431,1598.0,1316.0,282.0,1969-1979 avg vs 2020-2024 avg,False
38017,"Cass, ND",North Dakota,73450.0,103.20036677882699,6335.545454545455,103.47852776953255,68947.8,200945.0,6.247672982051598,0.2781609907055582,1.0026953488576422,173.58066712049012,312.0,371.0,-59.0,1969-1979 avg vs 2020-2024 avg,False
53011,"Clark, WA",Washington,126949.0,98.01982447400736,5981.363636363636,98.2709507540129,65536.2,527269.0,2.4568351789727982,0.2511262800055363,1.0025619947939421,315.3392307146965,529.0,492.0,37.0,1969-1979 avg vs 2020-2024 avg,False
51944,"Roanoke + Salem, VA*",Virginia,87352.0,89.78804481990797,5482.545454545455,90.03634184489673,60043.8,123242.0,8.111478651511279,0.2482970249887586,1.0027653684350382,41.08663797051011,1012.0,786.0,226.0,1969-1979 avg vs 2020-2024 avg,False
45081,"Saluda, SC",South Carolina,14897.0,66.80556833283974,4087.0,67.04523876081184,44707.4,19452.0,3.5840284613098556,0.2396704279721007,1.0035875816036472,30.576626166342223,2480.0,2467.0,13.0,1969-1979 avg vs 2020-2024 avg,False
48459,"Upshur, TX",Texas,20793.0,67.35267881100057,4175.272727272727,67.58509493306433,45007.8,44050.0,4.272457274394143,0.2324161220637535,1.0034507331581561,111.85014187466935,2442.0,2418.0,24.0,1969-1979 avg vs 2020-2024 avg,False
18077,"Jefferson, IN",Indiana,26755.0,78.69141998945564,4786.454545454545,78.90818381742548,52589.8,32921.0,2.230775049743735,0.21676382796984228,1.0027546056228098,23.046159596337134,1744.0,1450.0,294.0,1969-1979 avg vs 2020-2024 avg,False
27079,"Le Sueur, MN",Minnesota,21474.0,90.5864174522567,5586.181818181818,90.77363606703344,60457.2,29458.0,3.4500745143143563,0.1872186147767394,1.0020667404677464,37.179845394430465,953.0,756.0,197.0,1969-1979 avg vs 2020-2024 avg,False
22073,"Ouachita, LA",Louisiana,114301.0,71.63625253692499,4416.727272727273,71.81500844434626,47832.4,157874.0,3.7094309068326687,0.17875590742127656,1.0024953274507085,38.121276279297646,2197.0,2074.0,123.0,1969-1979 avg vs 2020-2024 avg,False
48041,"Brazos, TX",Texas,53613.0,72.8476311818974,4426.818181818182,73.0186108524038,48658.4,249624.0,2.9196603383339546,0.17097967050639795,1.0023470862090145,365.6034916904482,2122.0,1965.0,157.0,1969-1979 avg vs 2020-2024 avg,False
29211,"Sullivan, MO",Missouri,7821.0,72.63345883822583,4419.454545454545,72.80341979592916,48471.4,5750.0,6.652078246765126,0.1699609577033243,1.0023399816065743,-26.47998977112901,2130.0,1986.0,144.0,1969-1979 avg vs 2020-2024 avg,False
21015,"Boone, KY",Kentucky,31679.0,88.65038643135016,5430.454545454545,88.81512983965558,59164.6,144135.0,4.337851443715551,0.16474340830542644,1.0018583495790288,354.98595283942046,1095.0,840.0,255.0,1969-1979 avg vs 2020-2024 avg,False
21125,"Laurel, KY",Kentucky,27140.0,61.76487008783697,3851.090909090909,61.92771820736921,41240.6,63353.0,3.7259666057348073,0.1628481195322422,1.0026365815924272,133.4303610906411,2721.0,2802.0,-81.0,1969-1979 avg vs 2020-2024 avg,False
30059,"Meagher, MT",Montana,2171.0,81.0723946574953,4867.909090909091,81.21630543560273,54209.8,2065.0,8.672112699267487,0.1439107781074398,1.001775089766565,-4.88254260709351,1572.0,1298.0,274.0,1969-1979 avg vs 2020-2024 avg,False
51077,"Grayson, VA",Virginia,15604.0,59.05116254757266,3632.909090909091,59.18585500229111,39455.6,15265.0,3.7818349125955297,0.13469245471845426,1.0022809450128936,-2.1725198667008505,2814.0,2929.0,-115.0,1969-1979 avg vs 2020-2024 avg,False
40049,"Garvin, OK",Oklahoma,26119.0,73.92567406174288,4595.818181818182,74.0568411558268,49218.0,26149.0,6.326296800291074,0.1311670940839207,1.0017743104239316,0.11485891496612055,2058.0,1869.0,189.0,1969-1979 avg vs 2020-2024 avg,False
08071,"Las Animas, CO",Colorado,15667.0,68.32112419830061,4228.454545454545,68.44973186693879,45537.4,14518.0,3.741078894000071,0.12860766863818185,1.001882399772359,-7.333886513052912,2378.0,2344.0,34.0,1969-1979 avg vs 2020-2024 avg,False
38065,"Oliver, ND",North Dakota,2343.0,86.4422103804004,5288.818181818182,86.56751821714565,57393.4,1882.0,15.345617948427943,0.12530783674525026,1.0014496139813387,-19.675629534784466,1236.0,950.0,286.0,1969-1979 avg vs 2020-2024 avg,True
01009,"Blount, AL",Alabama,26411.0,65.63049026055675,4014.2727272727275,65.7548323241535,43868.4,60163.0,2.2575262295938567,0.12434206359674249,1.0018945777047086,127.7952368331377,2542.0,2551.0,-9.0,1969-1979 avg vs 2020-2024 avg,False
54099,"Wayne, WV",West Virginia,39426.0,63.7514628453328,3916.090909090909,63.836022512432024,42562.4,37589.0,2.4674992698251854,0.0845596670992208,1.0013263957143128,-4.659361842439003,2631.0,2693.0,-62.0,1969-1979 avg vs 2020-2024 avg,False
47131,"Obion, TN",Tennessee,29716.0,74.88241958443858,4561.363636363636,74.95364087278402,49953.6,30261.0,5.076898494516451,0.07122128834544128,1.0009511082673435,1.83402880603043,1996.0,1771.0,225.0,1969-1979 avg vs 2020-2024 avg,False
20091,"Johnson, KS",Kansas,215221.0,133.92682103891977,8200.545454545454,133.9918059701763,89280.2,632276.0,5.0844893315553685,0.06498493125653226,1.0004852271617621,193.77988207470463,37.0,94.0,-57.0,1969-1979 avg vs 2020-2024 avg,False
27037,"Dakota, MN",Minnesota,128666.0,106.93988438923742,6515.272727272727,106.98738635119987,71311.0,453156.0,5.230909005733713,0.047501961962453265,1.0004441931299417,252.19560723112556,229.0,308.0,-79.0,1969-1979 avg vs 2020-2024 avg,False
48219,"Hockley, TX",Texas,21034.0,78.29801822259566,4829.090909090909,78.32978971127656,52115.4,21505.0,7.735971661311326,0.03177148868090285,1.000405776409188,2.2392317200722545,1768.0,1504.0,264.0,1969-1979 avg vs 2020-2024 avg,False
40045,"Ellis, OK",Oklahoma,5289.0,91.12894876964164,5498.454545454545,91.15352205147664,60809.6,3601.0,18.02379594709487,0.024573281835003513,1.0002696539592169,-31.915295897145015,925.0,737.0,188.0,1969-1979 avg vs 2020-2024 avg,True
27129,"Renville, MN",Minnesota,21364.0,94.91270337230303,5833.181818181818,94.9372634740777,63205.0,14453.0,9.35916847038554,0.024560101774667942,1.0002587651694876,-32.348811084066654,679.0,606.0,73.0,1969-1979 avg vs 2020-2024 avg,True
36027,"Dutchess, NY",New York,218638.0,103.23433891997993,6273.545454545455,103.25420453926935,68784.2,299963.0,4.902739485656932,0.0198656192894191,1.0001924322807434,37.19618730504304,311.0,376.0,-65.0,1969-1979 avg vs 2020-2024 avg,False
22095,"St. John the Baptist, LA",Louisiana,23469.0,71.81542538566492,4504.727272727273,71.83408521803429,47828.0,39694.0,7.199225629968708,0.01865983236936586,1.0002598304231878,69.13375090544973,2179.0,2072.0,107.0,1969-1979 avg vs 2020-2024 avg,False
37063,"Durham, NC",North Carolina,130709.0,93.07034467480791,5666.454545454545,93.06916319833087,62075.8,343628.0,4.018690189497839,-0.001181476477043475,0.9999873055538672,162.895439487717,798.0,667.0,131.0,1969-1979 avg vs 2020-2024 avg,False
36109,"Tompkins, NY",New York,76231.0,78.9733536533297,4728.090909090909,78.96659569292055,52513.6,105602.0,4.193767554875488,-0.006757960409146335,0.9999144273340751,38.528944917422045,1723.0,1443.0,280.0,1969-1979 avg vs 2020-2024 avg,False
29119,"McDonald, MO",Missouri,12433.0,55.8071351347782,3388.090909090909,55.78998669948403,37245.4,24054.0,3.5153077084570605,-0.01714843529416754,0.9996927196629471,93.46899380680446,2929.0,3010.0,-81.0,1969-1979 avg vs 2020-2024 avg,False
05019,"Clark, AR",Arkansas,21532.0,65.91253253383638,4065.4545454545455,65.89052155218829,43815.6,20920.0,3.042161921336021,-0.02201098164809423,0.999666057716159,-2.8422812558053123,2527.0,2538.0,-11.0,1969-1979 avg vs 2020-2024 avg,False
19061,"Dubuque, IA",Iowa,90126.0,90.573735234295,5557.727272727273,90.546545348849,60387.8,99242.0,2.5239953444685734,-0.0271898854460062,0.9996998038628343,10.114728269311858,955.0,765.0,190.0,1969-1979 avg vs 2020-2024 avg,False
35061,"Valencia, NM*",New Mexico,40100.0,67.10863230839298,4194.636363636364,67.08007713840074,44719.4,80813.0,5.013575473056811,-0.028555169992245055,0.9995744933399772,101.52867830423942,2460.0,2463.0,-3.0,1969-1979 avg vs 2020-2024 avg,False
27039,"Dodge, MN",Minnesota,13540.0,88.18571625273916,5434.454545454545,88.15516068852841,58722.4,21242.0,5.0600383061253895,-0.03055556421074357,0.9996535089183471,56.883308714918755,1125.0,871.0,254.0,1969-1979 avg vs 2020-2024 avg,False
48145,"Falls, TX",Texas,17930.0,66.51362316607029,4082.090909090909,66.47262454597114,44293.4,17752.0,4.082365591780199,-0.040998620099145455,0.9993836056713257,-0.9927495817066423,2495.0,2503.0,-8.0,1969-1979 avg vs 2020-2024 avg,False
47185,"White, TN",Tennessee,16321.0,63.15305098376186,3901.6363636363635,63.107966292384866,42029.0,29108.0,2.896134696071354,-0.045084691376992225,0.9992861043025683,78.34691501746217,2666.0,2746.0,-80.0,1969-1979 avg vs 2020-2024 avg,False
19085,"Harrison, IA",Iowa,16275.0,85.75698692651758,5213.363636363636,85.71082624747896,57190.6,14626.0,5.23589958606646,-0.04616067903862131,0.9994617269018771,-10.132104454685098,1285.0,1005.0,280.0,1969-1979 avg vs 2020-2024 avg,False
13277,"Tift, GA",Georgia,27269.0,69.31336924929674,4227.909090909091,69.26344511262022,46139.8,41708.0,3.578579714966202,-0.04992413667652329,0.9992797329401639,52.95023653232609,2325.0,2284.0,41.0,1969-1979 avg vs 2020-2024 avg,False
21063,"Elliott, KY",Kentucky,5969.0,43.53886120349966,2734.818181818182,43.46329925002404,28939.6,7263.0,3.4983432765577813,-0.07556195347561356,0.9982644940316092,21.67867314458034,3073.0,3077.0,-4.0,1969-1979 avg vs 2020-2024 avg,False
38097,"Traill, ND",North Dakota,9714.0,106.09675896376571,6498.727272727273,105.99493658949078,70479.6,7989.0,17.04330018381116,-0.10182237427493135,0.9990402876085055,-17.757875231624464,254.0,324.0,-70.0,1969-1979 avg vs 2020-2024 avg,True
05121,"Randolph, AR",Arkansas,12629.0,61.10855560351365,3763.5454545454545,60.98925912854209,40591.2,19040.0,2.704448557067605,-0.11929647497156282,0.9980477942279378,50.76411434001109,2742.0,2846.0,-104.0,1969-1979 avg vs 2020-2024 avg,False
27025,"Chisago, MN",Minnesota,17267.0,89.27009687993497,5416.0,89.13078529490062,59372.2,59105.0,2.733142244964368,-0.13931158503434915,0.9984394372818737,242.3003416922453,1047.0,829.0,218.0,1969-1979 avg vs 2020-2024 avg,False
41003,"Benton, OR",Oregon,51491.0,86.06755091523833,5298.181818181818,85.92302774228244,57260.6,98899.0,4.880449406555555,-0.14452317295588557,0.9983208169464678,92.07045891515023,1266.0,993.0,273.0,1969-1979 avg vs 2020-2024 avg,False
27059,"Isanti, MN",Minnesota,18333.0,79.89312697539174,4892.909090909091,79.73925362936139,53067.8,43687.0,2.4980734004768466,-0.15387334603035185,0.9980740102202065,138.29705994654446,1650.0,1384.0,266.0,1969-1979 avg vs 2020-2024 avg,False
36069,"Ontario, NY",New York,78280.0,95.06848098417798,5738.909090909091,94.90261681374034,63176.8,113012.0,3.035119234876066,-0.16586417043764357,0.9982553190213984,44.36893203883494,671.0,608.0,63.0,1969-1979 avg vs 2020-2024 avg,False
06083,"Santa Barbara, CA",California,261991.0,118.977121720094,7249.909090909091,118.8068190330483,79265.4,444500.0,5.297144881188496,-0.17030268704570517,0.9985686097916677,69.6623166444649,95.0,170.0,-75.0,1969-1979 avg vs 2020-2024 avg,False
29123,"Madison, MO",Missouri,8841.0,64.60024998736968,3958.090909090909,64.402375016776,42897.2,12852.0,3.286003533668542,-0.19787497059367354,0.9969369318132304,45.36817102137767,2597.0,2652.0,-55.0,1969-1979 avg vs 2020-2024 avg,False
19005,"Allamakee, IA",Iowa,15151.0,82.07535427436183,5037.272727272727,81.87093927013828,54528.2,14184.0,5.4746960449329425,-0.20441500422354864,0.9975094228221029,-6.382417002178076,1501.0,1246.0,255.0,1969-1979 avg vs 2020-2024 avg,False
